tenure,seniorcitizen,arpu,service_type_dsl,service_type_fiber,service_type_none,contract_Month-to-month,contract_One year,contract_Two year,loyalty_tier_New,loyalty_tier_Established,loyalty_tier_Loyal,loyalty_tier_Very Loyal,discount_level_Low,discount_level_Medium,discount_level_High
69,True,104.1995785440613,False,True,False,False,False,True,False,False,False,True,True,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
2,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
17,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
10,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
15,False,0.0,False,False,True,True,False,False,False,True,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
1,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
4,False,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False
9,False,29.95,True,False,False,True,False,False,True,False,False,False,True,False,False
7,False,34.65,True,False,False,True,False,False,True,False,False,False,True,False,False
24,True,39.1,True,False,False,True,False,False,False,True,False,False,True,False,False
52,False,39.9,True,False,False,True,False,False,False,False,True,False,True,False,False
1,False,40.1,True,False,False,True,False,False,True,False,False,False,True,False,False
10,False,40.7,True,False,False,True,False,False,True,False,False,False,True,False,False
8,False,45.15,True,False,False,True,False,False,True,False,False,False,True,False,False
1,False,45.3,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,45.85,True,False,False,True,False,False,True,False,False,False,True,False,False
6,False,47.95,True,False,False,True,False,False,True,False,False,False,True,False,False
7,False,48.7,True,False,False,True,False,False,True,False,False,False,True,False,False
15,False,49.1,True,False,False,True,False,False,False,True,False,False,True,False,False
42,False,50.25,True,False,False,True,False,False,False,False,True,False,True,False,False
23,False,54.25,True,False,False,True,False,False,False,True,False,False,True,False,False
47,False,58.6,True,False,False,True,False,False,False,False,True,False,True,False,False
6,False,59.15,True,False,False,True,False,False,True,False,False,False,True,False,False
13,False,67.8,True,False,False,True,False,False,False,True,False,False,True,False,False
38,False,68.15,True,False,False,True,False,False,False,False,True,False,True,False,False
16,False,69.95,False,True,False,True,False,False,False,True,False,False,True,False,False
5,False,69.95,False,True,False,True,False,False,True,False,False,False,True,False,False
9,False,70.05,True,False,False,True,False,False,True,False,False,False,True,False,False
41,False,70.25,False,True,False,True,False,False,False,False,True,False,True,False,False
1,True,70.3,False,True,False,True,False,False,True,False,False,False,True,False,False
37,False,70.35,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,70.35,False,True,False,True,False,False,True,False,False,False,True,False,False
47,True,70.55,False,True,False,True,False,False,False,False,True,False,True,False,False
1,False,70.75,False,True,False,True,False,False,True,False,False,False,True,False,False
2,False,71.65,False,True,False,True,False,False,True,False,False,False,True,False,False
16,False,73.85,False,True,False,True,False,False,False,True,False,False,True,False,False
25,False,74.3,False,True,False,True,False,False,False,True,False,False,True,False,False
4,False,74.65,False,True,False,True,False,False,True,False,False,False,True,False,False
22,False,75.0,False,True,False,True,False,False,False,True,False,False,True,False,False
3,False,75.0,False,True,False,True,False,False,True,False,False,False,True,False,False
11,True,75.2,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,75.35,False,True,False,True,False,False,True,False,False,False,True,False,False
7,True,75.4,False,True,False,True,False,False,True,False,False,False,True,False,False
7,False,73.94383893762183,True,False,False,True,False,False,True,False,False,False,True,False,False
2,False,75.7,False,True,False,True,False,False,True,False,False,False,True,False,False
4,False,76.65,False,True,False,True,False,False,True,False,False,False,True,False,False
11,False,78.0,False,True,False,True,False,False,True,False,False,False,True,False,False
1,False,80.15,False,True,False,True,False,False,True,False,False,False,True,False,False
3,True,80.4,False,True,False,True,False,False,True,False,False,False,True,False,False
43,False,80.45,False,True,False,True,False,False,False,False,True,False,True,False,False
14,False,80.45,False,True,False,True,False,False,False,True,False,False,True,False,False
6,True,80.8,False,True,False,True,False,False,True,False,False,False,True,False,False
16,False,81.0,False,True,False,True,False,False,False,True,False,False,True,False,False
2,False,82.0,False,True,False,True,False,False,True,False,False,False,True,False,False
17,False,83.55,False,True,False,True,False,False,False,True,False,False,True,False,False
23,False,83.8,False,True,False,True,False,False,False,True,False,False,True,False,False
67,True,83.85,False,True,False,True,False,False,False,False,False,True,True,False,False
38,False,84.25,False,True,False,True,False,False,False,False,True,False,True,False,False
40,False,84.85,False,True,False,True,False,False,False,False,True,False,True,False,False
25,True,89.7,False,True,False,True,False,False,False,True,False,False,True,False,False
8,False,90.25,False,True,False,True,False,False,True,False,False,False,True,False,False
14,True,90.45,False,True,False,True,False,False,False,True,False,False,True,False,False
33,False,90.65,False,True,False,True,False,False,False,True,False,False,True,False,False
17,False,91.85,False,True,False,True,False,False,False,True,False,False,True,False,False
3,True,94.6,False,True,False,True,False,False,True,False,False,False,True,False,False
23,True,94.75,False,True,False,True,False,False,False,True,False,False,True,False,False
22,False,95.1,False,True,False,True,False,False,False,True,False,False,True,False,False
37,False,95.25,False,True,False,True,False,False,False,False,True,False,True,False,False
15,True,96.5,False,True,False,True,False,False,False,True,False,False,True,False,False
7,True,99.25,False,True,False,True,False,False,True,False,False,False,True,False,False
47,False,99.35,False,True,False,True,False,False,False,False,True,False,True,False,False
47,True,99.7,False,True,False,True,False,False,False,False,True,False,True,False,False
46,False,99.8,False,True,False,True,False,False,False,False,True,False,True,False,False
68,True,100.2,False,True,False,True,False,False,False,False,False,True,True,False,False
11,False,100.75,False,True,False,True,False,False,True,False,False,False,True,False,False
17,False,102.55,False,True,False,True,False,False,False,True,False,False,True,False,False
57,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
32,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
56,False,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
60,True,104.1995785440613,False,True,False,True,False,False,False,False,True,False,True,False,False
20,True,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
21,False,104.1995785440613,False,True,False,True,False,False,False,True,False,False,True,False,False
25,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
62,False,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
63,False,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
25,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False
66,False,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False
51,False,47.85,True,False,False,False,True,False,False,False,True,False,True,False,False
39,False,47.85,True,False,False,False,True,False,False,False,True,False,True,False,False
27,False,56.2,True,False,False,False,True,False,False,True,False,False,True,False,False
39,False,59.3,True,False,False,False,True,False,False,False,True,False,True,False,False
55,False,59.45,True,False,False,False,True,False,False,False,True,False,True,False,False
38,False,62.3,True,False,False,False,True,False,False,False,True,False,True,False,False
62,False,73.94383893762183,True,False,False,False,True,False,False,False,False,True,True,False,False
13,False,74.65,False,True,False,False,True,False,False,True,False,False,True,False,False
55,False,73.94383893762183,True,False,False,False,True,False,False,False,True,False,True,False,False
27,False,73.94383893762183,True,False,False,False,True,False,False,True,False,False,True,False,False
